Brand,Model,Manufacturing Year,Fuel Type,Owner,Mileage (kmpl),Transmission,Registration State,KM Driven,Selling Price
MERCEDES-BENZ,GLS,2020,diesel,First Owner,29.98839011,automatic,PB,231378,1317391
MERCEDES-BENZ,GLS,2023,diesel,First Owner,27.92140519,manual,RJ,268967,1500000
MERCEDES-BENZ,GLS,2019,petrol,First Owner,24.45883727,automatic,DL,187820,1256522
MERCEDES-BENZ,GLS,2022,petrol,First Owner,15.996246,automatic,MP,188223,1439130
MERCEDES-BENZ,GLS,2012,electric,First Owner,29.8349961,manual,TN,333320,830435
MERCEDES-BENZ,GLS,2004,petrol,First Owner,22.26502894,manual,PB,277825,343478
MERCEDES-BENZ,GLS,2020,diesel,First Owner,19.48989377,automatic,GJ,64689,1317391
MERCEDES-BENZ,GLS,2008,electric,Second Owner,33.965373,automatic,PB,59630,586957
MERCEDES-BENZ,GLS,2021,diesel,First Owner,30.47005539,automatic,DL,348490,1378261
MERCEDES-BENZ,GLS,2005,electric,First Owner,34.24537363,manual,MH,30647,404348
MERCEDES-BENZ,GLS,2004,petrol,First Owner,20.12433864,automatic,MH,382478,343478
MERCEDES-BENZ,GLS,2009,petrol,First Owner,31.71586655,automatic,MP,360884,647826
MERCEDES-BENZ,GLS,2007,petrol,First Owner,27.15442809,manual,GJ,26033,526087
MERCEDES-BENZ,GLS,2006,diesel,Second Owner,34.63007379,manual,PB,231853,465217
MERCEDES-BENZ,GLS,2006,electric,Second Owner,33.92633891,manual,MH,251348,465217
MERCEDES-BENZ,GLS,2005,diesel,Second Owner,34.4593609,automatic,TN,388402,404348
MERCEDES-BENZ,GLS,2020,electric,First Owner,34.03535237,automatic,RJ,274668,1317391
MERCEDES-BENZ,GLS,2019,petrol,First Owner,15.15321734,automatic,MH,217432,1256522
MERCEDES-BENZ,GLS,2002,diesel,First Owner,29.8217082,manual,PB,185567,221739
MERCEDES-BENZ,GLS,2018,petrol,First Owner,20.43869122,manual,DL,256879,1195652
MERCEDES-BENZ,GLS,2021,diesel,Second Owner,29.10054191,automatic,RJ,254497,1378261
MERCEDES-BENZ,GLS,2014,petrol,Second Owner,34.61222403,manual,KA,264385,952174
MERCEDES-BENZ,GLS,2003,diesel,First Owner,15.78718781,manual,DL,156752,282609
MERCEDES-BENZ,GLS,2011,diesel,First Owner,26.33975665,manual,MH,223353,769565
MERCEDES-BENZ,GLS,2005,electric,Second Owner,29.69906316,manual,DL,158677,404348
MERCEDES-BENZ,GLS,2018,petrol,Second Owner,20.06717564,automatic,UP,184602,1195652
MERCEDES-BENZ,GLS,2003,electric,Second Owner,19.50243874,automatic,UP,268019,282609
MERCEDES-BENZ,GLS,2014,electric,Second Owner,16.20691011,manual,UP,57329,952174
MERCEDES-BENZ,AMG GT,2008,petrol,Second Owner,16.87839714,manual,KA,141820,586957
MERCEDES-BENZ,AMG GT,2004,diesel,Second Owner,28.13499822,manual,RJ,154377,343478
MERCEDES-BENZ,AMG GT,2012,electric,Second Owner,25.10421238,manual,UP,245451,830435
MERCEDES-BENZ,AMG GT,2022,petrol,First Owner,15.60144455,manual,MH,191610,1439130
MERCEDES-BENZ,AMG GT,2017,diesel,First Owner,34.39323518,automatic,MH,74044,1134783
MERCEDES-BENZ,AMG GT,2004,electric,Second Owner,28.12091739,manual,MP,278291,343478
MERCEDES-BENZ,AMG GT,2015,electric,First Owner,25.30937138,automatic,TN,28612,1013043
MERCEDES-BENZ,AMG GT,2018,electric,Second Owner,20.45448473,automatic,WB,214938,1195652
MERCEDES-BENZ,AMG GT,2013,diesel,First Owner,28.1619777,manual,PB,392184,891304
MERCEDES-BENZ,AMG GT,2015,electric,Second Owner,22.28335726,automatic,KA,286580,1013043
MERCEDES-BENZ,AMG GT,2014,diesel,First Owner,29.04988325,manual,DL,387545,952174
MERCEDES-BENZ,AMG GT,2021,electric,Second Owner,28.65143841,manual,TN,177631,1378261
MERCEDES-BENZ,AMG GT,2003,petrol,First Owner,16.8548759,manual,DL,355994,282609
MERCEDES-BENZ,AMG GT,2006,electric,First Owner,33.18521417,automatic,DL,139655,465217
MERCEDES-BENZ,AMG GT,2015,petrol,Second Owner,24.73948503,automatic,WB,61393,1013043
MERCEDES-BENZ,AMG GT,2023,petrol,Second Owner,22.85889878,automatic,GJ,298479,1500000
MERCEDES-BENZ,AMG GT,2021,petrol,Second Owner,34.10924287,manual,WB,304859,1378261
MERCEDES-BENZ,AMG GT,2020,diesel,First Owner,23.76418562,automatic,KA,286309,1317391
MERCEDES-BENZ,AMG GT,2021,petrol,First Owner,29.42441834,automatic,GJ,147626,1378261
MERCEDES-BENZ,AMG GT,2020,electric,First Owner,28.10272954,automatic,UP,138170,1317391
MERCEDES-BENZ,AMG GT,2007,diesel,First Owner,18.30280196,manual,KA,399716,526087
MERCEDES-BENZ,AMG GT,2016,petrol,Second Owner,34.82285547,automatic,RJ,71790,1073913
MERCEDES-BENZ,AMG GT,2015,diesel,Second Owner,24.27208645,manual,MH,204101,1013043
MERCEDES-BENZ,AMG GT,2022,diesel,First Owner,22.89565145,automatic,UP,116573,1439130
MERCEDES-BENZ,AMG GT,2009,diesel,Second Owner,33.39226986,automatic,PB,300143,647826
MERCEDES-BENZ,AMG GT,2009,electric,Second Owner,25.58476673,automatic,GJ,35505,647826
MERCEDES-BENZ,AMG GT,2001,petrol,Second Owner,29.10153924,manual,MH,42388,160870
MERCEDES-BENZ,AMG GT,2008,diesel,Second Owner,31.92492095,manual,MP,122112,586957
MERCEDES-BENZ,AMG GT,2016,diesel,First Owner,19.70988791,automatic,MP,265986,1073913
MERCEDES-BENZ,AMG GT,2010,diesel,Second Owner,18.3893317,automatic,GJ,328605,708696
MERCEDES-BENZ,AMG GT,2009,petrol,Second Owner,16.37013611,manual,GJ,394774,647826
MERCEDES-BENZ,AMG GT,2021,diesel,Second Owner,32.94266598,manual,KA,380983,1378261
MERCEDES-BENZ,AMG GT,2016,diesel,First Owner,19.00734189,automatic,TN,204589,1073913
MERCEDES-BENZ,AMG GT,2003,electric,Second Owner,21.15508088,automatic,RJ,59857,282609
MERCEDES-BENZ,AMG GT,2015,petrol,First Owner,20.71613852,manual,RJ,238205,1013043
MERCEDES-BENZ,AMG GT,2019,electric,First Owner,21.09175975,automatic,MP,99639,1256522
MERCEDES-BENZ,AMG GT,2014,petrol,Second Owner,28.36122254,manual,GJ,150828,952174
MERCEDES-BENZ,AMG GT,2020,petrol,Second Owner,34.08227117,automatic,GJ,102578,1317391
MERCEDES-BENZ,AMG GT,2004,petrol,First Owner,21.58906872,automatic,MH,330293,343478
MERCEDES-BENZ,AMG GT,2005,electric,First Owner,23.15294309,automatic,MH,34337,404348
AUDI,A3,2016,electric,First Owner,30.42293968,automatic,DL,247276,1073913
AUDI,A3,2000,electric,First Owner,23.64675888,manual,WB,47683,100000
AUDI,A3,2018,electric,Second Owner,33.52085536,automatic,UP,83269,1195652
AUDI,A3,2003,diesel,First Owner,25.06436101,automatic,KA,354898,282609
AUDI,A3,2016,diesel,Second Owner,21.95469712,automatic,RJ,389806,1073913
AUDI,A3,2008,diesel,Second Owner,34.43144967,automatic,PB,361474,586957
AUDI,A3,2023,petrol,First Owner,23.51563752,automatic,MH,128467,1500000
AUDI,A3,2001,diesel,Second Owner,19.62349742,automatic,UP,136591,160870
AUDI,A3,2007,petrol,First Owner,18.5540163,manual,DL,392346,526087
AUDI,A3,2014,electric,First Owner,34.90362652,automatic,DL,216021,952174
AUDI,A3,2006,petrol,First Owner,30.05975386,manual,KA,196103,465217
AUDI,A3,2005,petrol,Second Owner,23.17319595,manual,MP,251380,404348
AUDI,A3,2000,diesel,Second Owner,31.52726686,manual,DL,88269,100000
AUDI,A3,2014,electric,First Owner,25.93612259,manual,MP,139939,952174
AUDI,A3,2022,electric,Second Owner,21.34779147,automatic,KA,175910,1439130
AUDI,A3,2006,diesel,Second Owner,29.86771617,automatic,WB,268201,465217
AUDI,A3,2016,electric,Second Owner,29.91789478,automatic,PB,42425,1073913
AUDI,A3,2001,electric,Second Owner,25.00338458,manual,KA,59119,160870
AUDI,A3,2008,electric,Second Owner,15.90316681,automatic,WB,396508,586957
AUDI,A3,2008,diesel,First Owner,16.54044973,manual,GJ,315269,586957
AUDI,A3,2012,electric,Second Owner,30.77498958,manual,GJ,186241,830435
AUDI,A3,2005,petrol,Second Owner,31.46952752,automatic,GJ,130967,404348
AUDI,A3,2005,petrol,First Owner,28.56579497,manual,UP,363284,404348
AUDI,A3,2019,electric,Second Owner,31.78137151,manual,UP,298545,1256522
AUDI,A3,2019,diesel,Second Owner,29.38974941,manual,MP,244181,1256522
AUDI,A3,2020,diesel,Second Owner,32.93869241,manual,RJ,133015,1317391
AUDI,A3,2002,diesel,First Owner,18.00796545,automatic,UP,70065,221739
AUDI,A3,2016,electric,Second Owner,22.75483057,manual,DL,192597,1073913
AUDI,A3,2016,electric,Second Owner,24.28221588,manual,MH,273093,1073913
AUDI,A3,2011,petrol,First Owner,20.9532759,manual,GJ,399744,769565
AUDI,A3,2015,diesel,First Owner,29.50732896,automatic,DL,373608,1013043
AUDI,A3,2014,petrol,Second Owner,33.24877625,automatic,TN,314542,952174
AUDI,A3,2012,petrol,First Owner,23.24964399,manual,MH,350843,830435
AUDI,A3,2022,diesel,First Owner,33.83083929,automatic,MP,303899,1439130
AUDI,A3,2000,electric,First Owner,25.33537814,automatic,UP,127107,100000
AUDI,A3,2016,electric,Second Owner,25.45031254,automatic,MP,111174,1073913
AUDI,A3,2002,petrol,Second Owner,27.00439081,automatic,UP,110759,221739
AUDI,A3,2014,petrol,First Owner,20.3666213,manual,UP,24017,952174
AUDI,A3,2003,petrol,First Owner,22.66721038,manual,KA,219217,282609
AUDI,A3,2003,petrol,First Owner,26.06474906,automatic,WB,52850,282609
AUDI,A4,2017,diesel,First Owner,33.83965771,automatic,WB,120093,1134783
AUDI,A4,2016,petrol,Second Owner,27.85385157,automatic,PB,328931,1073913
AUDI,A4,2018,petrol,First Owner,21.66233116,automatic,PB,159045,1195652
AUDI,A4,2010,electric,Second Owner,15.20937147,automatic,TN,245022,708696
AUDI,A4,2019,electric,First Owner,34.633313,automatic,PB,384564,1256522
AUDI,A4,2002,electric,Second Owner,24.85969116,automatic,RJ,49913,221739
AUDI,A4,2007,diesel,Second Owner,33.76990317,manual,DL,33356,526087
AUDI,A4,2013,diesel,First Owner,25.98690468,manual,TN,131545,891304
AUDI,A4,2000,electric,Second Owner,27.1092972,automatic,TN,123830,100000
AUDI,A4,2013,electric,Second Owner,29.23824512,automatic,GJ,334037,891304
AUDI,A4,2001,petrol,Second Owner,21.41951467,manual,WB,251902,160870
AUDI,A4,2022,petrol,First Owner,28.97967921,manual,PB,41135,1439130
AUDI,A4,2003,diesel,Second Owner,25.5358382,automatic,RJ,142419,282609
AUDI,A4,2023,diesel,Second Owner,28.44959899,manual,UP,200986,1500000
AUDI,A4,2018,petrol,First Owner,31.71666522,manual,TN,192649,1195652
AUDI,A4,2005,electric,First Owner,18.68458261,automatic,KA,228680,404348
AUDI,A4,2000,petrol,Second Owner,27.27101821,manual,MH,163696,100000
AUDI,A4,2016,diesel,Second Owner,16.04222657,automatic,DL,40247,1073913
AUDI,A4,2007,diesel,First Owner,17.04230178,manual,MP,297651,526087
AUDI,A4,2018,petrol,First Owner,28.49188471,automatic,KA,148410,1195652
AUDI,A4,2020,petrol,Second Owner,16.41875304,manual,MP,347169,1317391
AUDI,A4,2000,petrol,Second Owner,26.9071556,manual,GJ,168223,100000
AUDI,A4,2004,diesel,First Owner,19.40025197,automatic,WB,395602,343478
AUDI,A4,2015,electric,First Owner,21.08169657,manual,TN,107521,1013043
AUDI,A4,2005,petrol,Second Owner,17.59273004,manual,WB,281220,404348
AUDI,A4,2007,diesel,Second Owner,19.97334972,automatic,MP,55953,526087
AUDI,A4,2012,diesel,First Owner,31.4258357,manual,RJ,78364,830435
AUDI,A4,2015,diesel,Second Owner,27.77756811,manual,GJ,338725,1013043
AUDI,A4,2002,petrol,Second Owner,33.99519589,automatic,MH,342981,221739
AUDI,A4,2018,petrol,Second Owner,15.97489711,automatic,WB,37461,1195652
AUDI,A4,2011,electric,Second Owner,30.84823994,automatic,UP,195291,769565
AUDI,A4,2015,diesel,First Owner,28.98154367,automatic,PB,228410,1013043
AUDI,A4,2010,petrol,First Owner,20.2178461,automatic,TN,128271,708696
AUDI,A4,2009,diesel,Second Owner,29.58333406,automatic,PB,295645,647826
AUDI,A4,2019,diesel,Second Owner,29.330971,automatic,WB,293214,1256522
AUDI,A4,2003,electric,Second Owner,24.18690406,automatic,PB,120194,282609
AUDI,A4,2011,petrol,Second Owner,28.77279238,manual,RJ,346713,769565
AUDI,A4,2022,petrol,First Owner,23.89161806,manual,TN,59414,1439130
AUDI,A4,2001,diesel,Second Owner,21.71091192,automatic,GJ,48860,160870
AUDI,A4,2023,diesel,Second Owner,24.32981921,manual,MH,181532,1500000
AUDI,A6,2021,electric,First Owner,32.90258963,automatic,MH,136259,1378261
AUDI,A6,2018,electric,First Owner,22.69167586,manual,GJ,246149,1195652
AUDI,A6,2004,electric,Second Owner,23.07376355,manual,UP,138363,343478
AUDI,A6,2007,electric,First Owner,27.16806455,automatic,DL,342114,526087
AUDI,A6,2006,electric,First Owner,30.05998951,manual,MP,74584,465217
AUDI,A6,2013,electric,Second Owner,29.69241721,manual,TN,346430,891304
AUDI,A6,2023,diesel,Second Owner,15.3959746,manual,KA,280226,1500000
AUDI,A6,2022,electric,First Owner,28.74830666,automatic,UP,90309,1439130
AUDI,A6,2002,diesel,Second Owner,24.01108096,manual,RJ,57812,221739
AUDI,A6,2017,diesel,First Owner,25.48179935,manual,DL,279635,1134783
AUDI,A6,2015,petrol,First Owner,26.23326674,automatic,DL,376503,1013043
AUDI,A6,2022,diesel,First Owner,29.63439234,manual,UP,193160,1439130
AUDI,A6,2018,diesel,Second Owner,31.62665967,manual,DL,62075,1195652
AUDI,A6,2018,electric,Second Owner,27.92521889,manual,WB,139496,1195652
AUDI,A6,2017,diesel,First Owner,26.27814442,manual,MH,161172,1134783
AUDI,A6,2019,electric,First Owner,22.4753851,automatic,KA,216314,1256522
AUDI,A6,2015,electric,Second Owner,17.75756438,automatic,TN,49103,1013043
AUDI,A6,2007,electric,First Owner,34.17155363,automatic,RJ,316240,526087
AUDI,A6,2000,petrol,First Owner,24.23684585,manual,MH,220731,100000
AUDI,A6,2016,electric,Second Owner,26.32424489,automatic,WB,384898,1073913
AUDI,A6,2011,diesel,Second Owner,30.02146279,manual,MH,97766,769565
AUDI,A6,2020,electric,Second Owner,16.3682097,manual,DL,275956,1317391
AUDI,A6,2010,electric,Second Owner,32.10022018,automatic,TN,31807,708696
AUDI,A6,2004,electric,First Owner,30.94051487,automatic,PB,252101,343478
AUDI,A6,2011,petrol,Second Owner,30.48857164,automatic,RJ,76723,769565
AUDI,A6,2016,diesel,Second Owner,15.43965413,manual,KA,54951,1073913
AUDI,A6,2005,petrol,First Owner,25.53037703,manual,TN,297571,404348
AUDI,A6,2000,diesel,First Owner,16.08536741,manual,TN,20153,100000
AUDI,A6,2004,petrol,First Owner,26.01745158,manual,GJ,74734,343478
AUDI,A6,2013,diesel,Second Owner,29.36896653,automatic,DL,83813,891304
AUDI,A6,2004,petrol,First Owner,17.43700501,automatic,RJ,348495,343478
AUDI,A6,2021,electric,Second Owner,28.89766211,manual,RJ,211684,1378261
AUDI,A6,2023,petrol,First Owner,23.99065692,manual,MP,235147,1500000
AUDI,A6,2000,petrol,Second Owner,31.23105861,automatic,DL,348889,100000
AUDI,A6,2017,electric,First Owner,25.67177879,automatic,UP,83810,1134783
AUDI,A6,2015,electric,Second Owner,21.72243072,manual,MP,239420,1013043
AUDI,A6,2008,diesel,Second Owner,21.63983127,automatic,UP,381554,586957
AUDI,A6,2018,diesel,First Owner,32.9497304,manual,RJ,231593,1195652
AUDI,A6,2021,diesel,First Owner,24.05743169,manual,GJ,181094,1378261
AUDI,A6,2004,petrol,Second Owner,23.11507794,manual,WB,309516,343478
AUDI,Q3,2001,diesel,First Owner,15.79747245,manual,RJ,147424,160870
AUDI,Q3,2014,petrol,Second Owner,22.2864921,automatic,MH,385712,952174
AUDI,Q3,2006,petrol,Second Owner,31.9925411,automatic,GJ,98101,465217
AUDI,Q3,2003,diesel,Second Owner,30.21975313,manual,RJ,309379,282609
AUDI,Q3,2000,diesel,First Owner,19.41826406,manual,WB,86573,100000
AUDI,Q3,2012,petrol,Second Owner,23.26113246,manual,MP,351013,830435
AUDI,Q3,2019,electric,Second Owner,18.93159352,manual,WB,233405,1256522
AUDI,Q3,2021,electric,Second Owner,34.08433634,manual,PB,129037,1378261
AUDI,Q3,2006,petrol,Second Owner,26.96235757,automatic,KA,120243,465217
AUDI,Q3,2014,diesel,First Owner,30.08709585,manual,KA,233647,952174
AUDI,Q3,2022,petrol,First Owner,29.27617299,automatic,WB,297699,1439130
AUDI,Q3,2013,petrol,Second Owner,32.47378727,manual,TN,182560,891304
AUDI,Q3,2022,diesel,First Owner,33.98655557,manual,KA,38863,1439130
AUDI,Q3,2018,electric,First Owner,15.64892348,manual,DL,117211,1195652
AUDI,Q3,2021,petrol,Second Owner,34.5060236,manual,TN,134092,1378261
AUDI,Q3,2023,electric,First Owner,32.41084926,automatic,RJ,141208,1500000
AUDI,Q3,2019,electric,First Owner,22.65894817,automatic,TN,287347,1256522
AUDI,Q3,2023,diesel,First Owner,31.74138485,automatic,MH,343326,1500000
AUDI,Q3,2017,petrol,First Owner,29.73115965,manual,KA,182839,1134783
AUDI,Q3,2009,petrol,First Owner,30.86228753,automatic,TN,122362,647826
AUDI,Q3,2008,electric,First Owner,19.41382066,manual,UP,206692,586957
AUDI,Q3,2007,electric,Second Owner,27.97127404,manual,DL,126319,526087
AUDI,Q3,2009,diesel,First Owner,15.51851789,automatic,TN,167771,647826
AUDI,Q3,2016,electric,Second Owner,31.96458265,manual,WB,52293,1073913
AUDI,Q3,2001,diesel,Second Owner,34.02085945,manual,GJ,233836,160870
AUDI,Q3,2005,petrol,Second Owner,28.24246881,automatic,KA,185354,404348
AUDI,Q3,2004,diesel,First Owner,25.25339306,automatic,GJ,264096,343478
AUDI,Q3,2008,electric,First Owner,29.51462179,manual,MP,107043,586957
AUDI,Q3,2004,petrol,Second Owner,21.52722576,automatic,MP,201954,343478
AUDI,Q3,2017,diesel,Second Owner,27.52775592,automatic,GJ,88721,1134783
AUDI,Q3,2019,petrol,Second Owner,29.37945879,automatic,MP,299766,1256522
AUDI,Q3,2008,diesel,First Owner,17.85361563,manual,GJ,340678,586957
AUDI,Q3,2016,electric,First Owner,17.80136011,manual,DL,147262,1073913
AUDI,Q3,2016,electric,First Owner,29.32276355,automatic,RJ,42423,1073913
AUDI,Q3,2011,petrol,Second Owner,23.63564988,manual,RJ,269326,769565
AUDI,Q3,2006,petrol,First Owner,32.78402997,manual,GJ,47007,465217
AUDI,Q3,2002,petrol,First Owner,21.23877764,automatic,RJ,199193,221739
AUDI,Q3,2009,diesel,Second Owner,15.84861474,automatic,UP,113006,647826
AUDI,Q3,2001,electric,First Owner,27.99752058,automatic,GJ,395300,160870
AUDI,Q3,2002,petrol,Second Owner,28.68478453,manual,TN,116382,221739
AUDI,Q5,2015,petrol,First Owner,26.07183218,manual,RJ,398288,1013043
AUDI,Q5,2001,petrol,Second Owner,28.66665291,manual,MP,201333,160870
AUDI,Q5,2023,diesel,First Owner,25.47508689,manual,PB,251306,1500000
AUDI,Q5,2009,petrol,Second Owner,28.85265632,automatic,MP,178764,647826
AUDI,Q5,2005,petrol,First Owner,15.87874813,automatic,TN,102542,404348
AUDI,Q5,2021,diesel,Second Owner,22.3679474,automatic,PB,169793,1378261
AUDI,Q5,2010,diesel,Second Owner,19.21633836,automatic,KA,226730,708696
AUDI,Q5,2022,petrol,First Owner,16.98652277,automatic,MH,148711,1439130
AUDI,Q5,2006,petrol,First Owner,19.68185272,manual,DL,158361,465217
AUDI,Q5,2014,diesel,Second Owner,18.82621236,automatic,MH,95696,952174
AUDI,Q5,2005,electric,First Owner,34.46262777,manual,TN,211711,404348
AUDI,Q5,2019,diesel,Second Owner,20.73091835,manual,PB,366087,1256522
AUDI,Q5,2008,electric,Second Owner,19.6191794,automatic,WB,27190,586957
AUDI,Q5,2021,petrol,First Owner,31.69749013,manual,TN,227044,1378261
AUDI,Q5,2019,petrol,First Owner,23.38232435,manual,WB,71678,1256522
AUDI,Q5,2011,electric,First Owner,23.42930897,automatic,KA,261157,769565
AUDI,Q5,2018,diesel,Second Owner,23.87180933,manual,TN,372600,1195652
AUDI,Q5,2019,petrol,Second Owner,23.33069012,automatic,GJ,22445,1256522
AUDI,Q5,2002,electric,First Owner,21.5313091,automatic,WB,303419,221739
AUDI,Q5,2014,diesel,Second Owner,20.72678885,manual,GJ,245032,952174
AUDI,Q5,2001,electric,Second Owner,32.63919353,manual,KA,336530,160870
AUDI,Q5,2020,diesel,First Owner,18.23414692,automatic,UP,231579,1317391
AUDI,Q5,2001,diesel,Second Owner,18.62124706,manual,WB,362787,160870
AUDI,Q5,2021,diesel,Second Owner,26.43438201,automatic,WB,185267,1378261
AUDI,Q5,2002,diesel,Second Owner,21.87317159,automatic,MH,215240,221739
AUDI,Q5,2005,electric,First Owner,23.4305873,automatic,TN,202500,404348
AUDI,Q5,2014,electric,First Owner,31.13093216,automatic,TN,353445,952174
AUDI,Q5,2009,electric,Second Owner,33.07262121,automatic,DL,251488,647826
AUDI,Q5,2008,electric,First Owner,30.81107359,automatic,WB,195340,586957
AUDI,Q5,2000,electric,Second Owner,19.69856527,manual,RJ,94673,100000
AUDI,Q5,2015,diesel,First Owner,34.59942579,automatic,WB,230879,1013043
AUDI,Q5,2005,petrol,Second Owner,22.26353002,manual,GJ,365090,404348
AUDI,Q5,2008,petrol,Second Owner,18.38134122,manual,TN,226323,586957
AUDI,Q5,2003,electric,Second Owner,24.98993411,manual,MH,277060,282609
AUDI,Q5,2001,electric,Second Owner,29.50571539,automatic,MH,220300,160870
AUDI,Q5,2003,petrol,First Owner,16.66541763,automatic,RJ,350729,282609
AUDI,Q5,2000,diesel,Second Owner,27.68573829,manual,MH,244505,100000
AUDI,Q5,2018,electric,Second Owner,32.16155847,automatic,UP,337442,1195652
AUDI,Q5,2009,diesel,First Owner,20.23562965,manual,TN,113418,647826
AUDI,Q5,2020,petrol,First Owner,28.86246424,automatic,MP,190938,1317391
AUDI,Q7,2014,petrol,Second Owner,22.9981726,automatic,DL,330522,952174
AUDI,Q7,2021,electric,Second Owner,23.28270286,automatic,PB,344663,1378261
AUDI,Q7,2018,diesel,First Owner,20.61628062,manual,RJ,132707,1195652
AUDI,Q7,2015,electric,Second Owner,27.48787593,manual,WB,31590,1013043
AUDI,Q7,2020,petrol,Second Owner,22.21998506,manual,KA,259982,1317391
AUDI,Q7,2023,diesel,Second Owner,31.61806007,automatic,WB,117987,1500000
AUDI,Q7,2021,electric,Second Owner,34.25810846,automatic,MH,139741,1378261
AUDI,Q7,2003,electric,Second Owner,33.7017536,manual,MH,376034,282609
AUDI,Q7,2001,electric,Second Owner,18.26256746,manual,RJ,171062,160870
AUDI,Q7,2012,petrol,Second Owner,15.283806,manual,KA,157741,830435
AUDI,Q7,2000,electric,Second Owner,23.76936682,automatic,MP,298917,100000
AUDI,Q7,2016,diesel,Second Owner,29.57767415,manual,KA,297792,1073913
AUDI,Q7,2012,electric,First Owner,34.54910537,automatic,KA,352296,830435
AUDI,Q7,2003,petrol,First Owner,30.66844603,automatic,KA,29867,282609
AUDI,Q7,2006,electric,First Owner,26.61098644,manual,PB,347932,465217
AUDI,Q7,2016,petrol,Second Owner,15.52705824,automatic,MH,118018,1073913
AUDI,Q7,2008,petrol,Second Owner,31.51081383,automatic,WB,93588,586957
AUDI,Q7,2003,diesel,Second Owner,18.54290068,automatic,MP,193746,282609
AUDI,Q7,2018,diesel,First Owner,16.11213028,automatic,KA,107843,1195652
AUDI,Q7,2000,electric,First Owner,32.00717695,manual,DL,332801,100000
AUDI,Q7,2009,petrol,Second Owner,26.32501736,automatic,TN,64628,647826
AUDI,Q7,2003,petrol,First Owner,17.57103196,manual,MP,294849,282609
AUDI,Q7,2008,diesel,First Owner,22.73085326,automatic,PB,182858,586957
AUDI,Q7,2012,diesel,Second Owner,16.71083334,manual,WB,98754,830435
AUDI,Q7,2013,electric,Second Owner,27.76021614,automatic,PB,64237,891304
AUDI,Q7,2009,petrol,First Owner,20.64854533,manual,MP,371953,647826
AUDI,Q7,2005,diesel,Second Owner,32.32188263,automatic,MH,49792,404348
AUDI,Q7,2015,electric,First Owner,22.15592058,manual,DL,391554,1013043
AUDI,Q7,2005,petrol,First Owner,24.89267726,manual,GJ,363187,404348
AUDI,Q7,2016,petrol,First Owner,16.27046795,manual,TN,269628,1073913
AUDI,Q7,2009,diesel,Second Owner,20.51185233,automatic,RJ,83871,647826
AUDI,Q7,2017,electric,First Owner,28.53534543,automatic,PB,262759,1134783
AUDI,Q7,2021,diesel,First Owner,29.72525536,manual,WB,227064,1378261
AUDI,Q7,2017,electric,Second Owner,19.8564371,automatic,RJ,277744,1134783
AUDI,Q7,2002,petrol,Second Owner,25.07640197,manual,MH,391520,221739
AUDI,Q7,2019,electric,First Owner,31.3506221,manual,GJ,31899,1256522
AUDI,Q7,2020,electric,Second Owner,22.59820322,automatic,WB,85179,1317391
AUDI,Q7,2014,electric,Second Owner,17.67542535,automatic,UP,43584,952174
AUDI,Q7,2014,electric,First Owner,23.63740779,automatic,UP,293164,952174
AUDI,Q7,2003,electric,Second Owner,27.01257331,automatic,RJ,52983,282609
AUDI,Q8,2008,diesel,First Owner,15.14797056,automatic,WB,222852,586957
AUDI,Q8,2018,electric,Second Owner,21.97135013,automatic,MP,184019,1195652
AUDI,Q8,2023,electric,Second Owner,27.14871642,manual,DL,71838,1500000
AUDI,Q8,2016,petrol,First Owner,34.038239,manual,PB,396140,1073913
AUDI,Q8,2010,electric,First Owner,23.17097465,manual,UP,257031,708696
AUDI,Q8,2008,petrol,Second Owner,18.25944531,automatic,PB,336875,586957
AUDI,Q8,2009,diesel,Second Owner,25.68438196,manual,DL,36760,647826
AUDI,Q8,2017,diesel,Second Owner,20.71504722,automatic,DL,224653,1134783
AUDI,Q8,2019,electric,First Owner,19.29558799,automatic,MP,84646,1256522
AUDI,Q8,2012,diesel,Second Owner,26.80806518,automatic,KA,169283,830435
AUDI,Q8,2007,electric,First Owner,33.31767069,manual,TN,44156,526087
AUDI,Q8,2006,diesel,Second Owner,31.70448409,manual,KA,175033,465217
AUDI,Q8,2016,electric,Second Owner,18.64585078,automatic,RJ,195258,1073913
AUDI,Q8,2020,electric,Second Owner,30.31758917,manual,WB,242686,1317391
AUDI,Q8,2022,petrol,Second Owner,19.59737269,automatic,DL,230118,1439130
AUDI,Q8,2014,petrol,Second Owner,20.81402521,automatic,KA,49520,952174
AUDI,Q8,2019,petrol,First Owner,33.40103014,manual,GJ,110864,1256522
AUDI,Q8,2014,petrol,First Owner,33.22100301,automatic,KA,109504,952174
AUDI,Q8,2000,electric,First Owner,18.37261529,automatic,MH,175897,100000
AUDI,Q8,2013,diesel,Second Owner,16.28383712,automatic,UP,133553,891304
AUDI,Q8,2004,electric,First Owner,20.86236206,automatic,MH,223880,343478
AUDI,Q8,2010,petrol,First Owner,26.6355012,manual,DL,59238,708696
AUDI,Q8,2015,petrol,Second Owner,32.53783356,manual,UP,139554,1013043
AUDI,Q8,2001,diesel,Second Owner,17.37674778,automatic,MH,329027,160870
AUDI,Q8,2007,petrol,First Owner,23.29917004,automatic,DL,312786,526087
AUDI,Q8,2010,electric,First Owner,20.43499573,automatic,UP,92056,708696
AUDI,Q8,2017,electric,First Owner,15.29857934,manual,KA,179371,1134783
